Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket,accumulative_sentiment,average_sentiment
 (Stands up). Easy thing to say to a man in chains.,TORMUND,e5,season-05,Game-of-Thrones,1.8992047309875488,POSITIVE,tormund,,-84.91292348504066,-0.43209876543209874
 Most of them are at Hardhome. You know where that is?,TORMUND,e5,season-05,Game-of-Thrones,3.013014078140259,NEGATIVE,tormund,,-87.92593756318092,-0.43902439024390244
 We'll need ships.,TORMUND,e5,season-05,Game-of-Thrones,2.5176572799682617,NEGATIVE,tormund,,-90.44359484314919,-0.4457831325301205
" All right, then. You're coming with me. You're the Lord Commander of the Night's Watch. They need to hear it from you. They need to know the ships they are boarding won’t be torched in the middle of the sea. You come with me, or I don't go.",TORMUND,e5,season-05,Game-of-Thrones,2.9701273441314697,POSITIVE,tormund,,-87.47346749901772,-0.42857142857142855
 Fewer.,STANNIS,e5,season-05,Game-of-Thrones,3.0085983276367188,NEGATIVE,stannis,,-4.074691966176033,-0.049586776859504134
 What?,DAVOS,e5,season-05,Game-of-Thrones,2.787653684616089,NEGATIVE,davos,,104.67941637709737,0.07450980392156863
 Nothing.,STANNIS,e5,season-05,Game-of-Thrones,4.3900532722473145,NEGATIVE,stannis,,-8.464745238423347,-0.053497942386831275
 (Standing up) There is good farmland in the Gift. (Laughter). Land that no one uses now. A dozen abandoned villages.,SAM,e5,season-05,Game-of-Thrones,3.558398962020874,POSITIVE,sam,,-26.725915901362896,-0.055762081784386616
" You don't mean it, do you? Telling the wildlings you want to make peace. You're just doing it to trick them.",OLLY,e5,season-05,Game-of-Thrones,2.107762098312378,POSITIVE,olly,,16.816539108753204,0.6666666666666666
" They burned my village. They put an arrow through my father's head right in front of me. They butchered my mother, everyone I ever knew.",OLLY,e5,season-05,Game-of-Thrones,2.905914068222046,NEGATIVE,olly,,13.910625040531158,0.5384615384615384
" Will there be anything else you need, Lord Commander?",OLLY,e5,season-05,Game-of-Thrones,2.922487497329712,NEGATIVE,olly,,10.988137543201447,0.42857142857142855
 She's far away from the Lannisters. This is her home. Maybe Lady Sansa is better off here.,PODRICK,e5,season-05,Game-of-Thrones,2.0452136993408203,NEGATIVE,podrick,,-27.190432727336884,-0.11450381679389313
 (Turns around). Better off with the Boltons who murdered her mother and brother? Sansa's in danger even if she doesn't realize it.,BRIENNE,e5,season-05,Game-of-Thrones,3.424521207809448,NEGATIVE,brienne,,-106.55974365025759,-0.18218623481781376
 Thank you. You've lived here a long time?,BRIENNE,e5,season-05,Game-of-Thrones,4.301270008087158,POSITIVE,brienne,,-102.25847364217043,-0.1774193548387097
 Did you know Lord Eddard?,BRIENNE,e5,season-05,Game-of-Thrones,1.6359959840774536,NEGATIVE,brienne,,-103.89446962624788,-0.18072289156626506
 Not all of them. I know who's inside that castle.,BRIENNE,e5,season-05,Game-of-Thrones,3.4038164615631104,NEGATIVE,brienne,,-107.298286087811,-0.184
 I'm not talking about the Boltons. I need to get a message to her. To Sansa Stark.,BRIENNE,e5,season-05,Game-of-Thrones,3.4467997550964355,NEGATIVE,brienne,,-110.74508584290743,-0.18725099601593626
 Someone who swore to keep her safe.,BRIENNE,e5,season-05,Game-of-Thrones,2.466090440750122,NEGATIVE,brienne,,-113.21117628365755,-0.19047619047619047
 Her mother.,BRIENNE,e5,season-05,Game-of-Thrones,1.9050514698028564,POSITIVE,brienne,,-111.3061248138547,-0.1857707509881423
 That doesn't release me from an oath. I served Lady Catelyn. I serve her still. Who do you serve?,BRIENNE,e5,season-05,Game-of-Thrones,1.5758204460144043,NEGATIVE,brienne,,-112.8819452598691,-0.1889763779527559
 Come back here. Myranda.,RAMSAY,e5,season-05,Game-of-Thrones,2.322099447250366,POSITIVE,ramsay,,37.746524691581726,0.07801418439716312
 I saw you staring at her.,MYRANDA,e5,season-05,Game-of-Thrones,3.1191742420196533,POSITIVE,myranda,,7.12165367603302,0.12
 I'm going to marry her. That will involve looking at her from time to time.,RAMSAY,e5,season-05,Game-of-Thrones,3.899886131286621,POSITIVE,ramsay,,41.64641082286835,0.08450704225352113
 You said you'd marry me.,MYRANDA,e5,season-05,Game-of-Thrones,2.276503324508667,POSITIVE,myranda,,9.398157000541687,0.15384615384615385
 And I meant it. When I was a bastard named Snow. But I'm a Bolton now. What I want is no longer the primary consideration. I'm furthering a dynasty.,RAMSAY,e5,season-05,Game-of-Thrones,2.002553224563598,NEGATIVE,ramsay,,39.64385759830475,0.07692307692307693
 Do you think she's pretty?,MYRANDA,e5,season-05,Game-of-Thrones,2.4597439765930176,POSITIVE,myranda,,11.857900977134705,0.18518518518518517
 Of course I do. I'm not blind.,RAMSAY,e5,season-05,Game-of-Thrones,3.788923978805542,POSITIVE,ramsay,,43.43278157711029,0.08333333333333333
" You think she's pretty, too. I'm looking forward to our wedding night. But don't worry, I'll have plenty of time for you.",RAMSAY,e5,season-05,Game-of-Thrones,3.8228821754455566,POSITIVE,ramsay,,47.25566375255585,0.0896551724137931
" Perhaps I'll marry, too.",MYRANDA,e5,season-05,Game-of-Thrones,3.003476858139038,POSITIVE,myranda,,14.861377835273743,0.21428571428571427
" (Laughs). You're the kennel master's daughter. Who are you going to marry, the stable keeper's son? (She tries to hit him, but he restrains her). You're mine. You're not going anywhere. Unless I have to listen to more of your jealousy. Jealousy bores me. You remember what happens to people who bore me. You're not going to bore me, are you, Myranda?",RAMSAY,e5,season-05,Game-of-Thrones,2.349720001220703,NEGATIVE,ramsay,,44.905943751335144,0.0821917808219178
 (Smiles). Never.,MYRANDA,e5,season-05,Game-of-Thrones,3.129873037338257,NEGATIVE,myranda,,11.731504797935486,0.1724137931034483
 I like your dress. Who made it for you?,MYRANDA,e5,season-05,Game-of-Thrones,4.080228805541992,POSITIVE,myranda,,15.811733603477478,0.2
 Really?,MYRANDA,e5,season-05,Game-of-Thrones,1.2095829248428345,NEGATIVE,myranda,,14.602150678634644,0.16129032258064516
" I'm Myranda, the kennel master's daughter. May I? (Takes Sansa’s arm and inspects her sleeve). Oh, wonderful. The stitching. Who taught you?",MYRANDA,e5,season-05,Game-of-Thrones,3.3186967372894287,POSITIVE,myranda,,17.920847415924072,0.1875
 I'm sorry for what happened to her.,MYRANDA,e5,season-05,Game-of-Thrones,3.996185064315796,NEGATIVE,myranda,,13.924662351608276,0.15151515151515152
" It's good that she taught you. It was a gift. Now every time you wear something you made, you can remember her.",MYRANDA,e5,season-05,Game-of-Thrones,4.652000427246094,POSITIVE,myranda,,18.57666277885437,0.17647058823529413
" I know. It's not the same. Still, it's good to remember. Remember the way things were. I almost forgot. There's something else to help you remember.",MYRANDA,e5,season-05,Game-of-Thrones,3.953660249710083,POSITIVE,myranda,,22.530323028564453,0.2
 Down there at the end.,MYRANDA,e5,season-05,Game-of-Thrones,0.1974031329154968,NEGATIVE,myranda,,22.332919895648956,0.16666666666666666
" That would spoil the surprise. Go ahead, it's perfectly safe. You won't believe it when you see it.",MYRANDA,e5,season-05,Game-of-Thrones,3.791532278060913,POSITIVE,myranda,,26.12445217370987,0.1891891891891892
 You smell particularly ripe this evening. Pour me some wine.,RAMSAY,e5,season-05,Game-of-Thrones,3.4727344512939453,POSITIVE,ramsay,,48.37867820262909,0.08843537414965986
 Do you have something to tell me?,RAMSAY,e5,season-05,Game-of-Thrones,1.160701870918274,NEGATIVE,ramsay,,47.217976331710815,0.08108108108108109
 Reek.,RAMSAY,e5,season-05,Game-of-Thrones,3.620449542999268,NEGATIVE,ramsay,,43.59752678871155,0.0738255033557047
 Who?,RAMSAY,e5,season-05,Game-of-Thrones,2.931793212890625,NEGATIVE,ramsay,,40.66573357582092,0.06666666666666667
 She saw you?,RAMSAY,e5,season-05,Game-of-Thrones,0.9028363227844238,NEGATIVE,ramsay,,39.7628972530365,0.059602649006622516
 Come here.,RAMSAY,e5,season-05,Game-of-Thrones,2.8397634029388428,POSITIVE,ramsay,,42.60266065597534,0.06578947368421052
" You mustn't keep secrets from me, Reek. Get on your knees.",RAMSAY,e5,season-05,Game-of-Thrones,3.958641290664673,NEGATIVE,ramsay,,38.64401936531067,0.058823529411764705
 Give me your hand.,RAMSAY,e5,season-05,Game-of-Thrones,3.479793071746826,POSITIVE,ramsay,,42.123812437057495,0.06493506493506493
 I forgive you.,RAMSAY,e5,season-05,Game-of-Thrones,2.7251899242401123,POSITIVE,ramsay,,44.84900236129761,0.07096774193548387
 Allow me.,RAMSAY,e5,season-05,Game-of-Thrones,3.266109704971313,POSITIVE,ramsay,,48.11511206626892,0.07692307692307693
 Mother.,RAMSAY,e5,season-05,Game-of-Thrones,2.0455899238586426,POSITIVE,ramsay,,50.16070199012756,0.08280254777070063
" Thank you, Ramsay.",WALDA,e5,season-05,Game-of-Thrones,4.5929765701293945,POSITIVE,walda,,8.410445928573608,1.0
" My lady, we are all a family, we northerners. Our blood ties go back thousands of years. So I'd like to drink to our wedding. May our happiness spread from Moat Cailin to the Last Hearth.",RAMSAY,e5,season-05,Game-of-Thrones,3.8616902828216553,POSITIVE,ramsay,,54.02239227294922,0.08860759493670886
 (Raises her cup). To your wedding.,WALDA,e5,season-05,Game-of-Thrones,3.2840261459350586,POSITIVE,walda,,11.694472074508667,1.0
 It must be difficult for you being in a strange place.,WALDA,e5,season-05,Game-of-Thrones,3.6253414154052734,NEGATIVE,walda,,8.069130659103394,0.5
" You're right. Very strange. More wine, please.",RAMSAY,e5,season-05,Game-of-Thrones,4.17936897277832,POSITIVE,ramsay,,58.20176124572754,0.09433962264150944
" That's his new name, Reek.",RAMSAY,e5,season-05,Game-of-Thrones,0.9028002619743348,NEGATIVE,ramsay,,57.298960983753204,0.0875
" Because Reek has something to say to you. Don't you, Reek? (He gestures Theon over). An apology. Apologize to Lady Sansa for what you did. Apologize for murdering her two brothers.",RAMSAY,e5,season-05,Game-of-Thrones,2.95444655418396,NEGATIVE,ramsay,,54.344514429569244,0.08074534161490683
" Look at her, Reek. An apology doesn't mean anything if you're not looking the person in the eye.",RAMSAY,e5,season-05,Game-of-Thrones,2.342085123062134,NEGATIVE,ramsay,,52.00242930650711,0.07407407407407407
 Sorry about what?,RAMSAY,e5,season-05,Game-of-Thrones,4.451897144317627,NEGATIVE,ramsay,,47.550532162189484,0.06748466257668712
" There, over and done with. Doesn't everyone feel better? I do. That was getting very tense. Whew. (Theon turns to leave). You know what, my lady? What with him having murdered your brothers and the rest of your family gone Reek here is the nearest thing to living kin that you have left. Reek. You will give away the bride. Someone has to. What better person? Good? Good?",RAMSAY,e5,season-05,Game-of-Thrones,3.2837631702423096,NEGATIVE,ramsay,,44.266768991947174,0.06097560975609756
 Wonderful. (Sips wine).,RAMSAY,e5,season-05,Game-of-Thrones,4.67918586730957,POSITIVE,ramsay,,48.945954859256744,0.06666666666666667
 We're going to have a baby.,WALDA,e5,season-05,Game-of-Thrones,3.7211625576019287,POSITIVE,walda,,11.790293216705322,0.6
 How can you be sure?,RAMSAY,e5,season-05,Game-of-Thrones,3.303527593612671,NEGATIVE,ramsay,,45.64242726564407,0.060240963855421686
 That she's pregnant. I mean how can you tell?,RAMSAY,e5,season-05,Game-of-Thrones,3.437874317169189,NEGATIVE,ramsay,,42.204552948474884,0.05389221556886228
 So how did you manage it?,RAMSAY,e5,season-05,Game-of-Thrones,3.9964077472686768,NEGATIVE,ramsay,,38.20814520120621,0.047619047619047616
 Getting her pregnant.,RAMSAY,e5,season-05,Game-of-Thrones,2.641512632369995,NEGATIVE,ramsay,,35.56663256883621,0.04142011834319527
" Of course, but how did you find it?",RAMSAY,e5,season-05,Game-of-Thrones,2.925467729568481,NEGATIVE,ramsay,,32.64116483926773,0.03529411764705882
 And if it's a boy?,RAMSAY,e5,season-05,Game-of-Thrones,1.993095755577088,NEGATIVE,ramsay,,30.648069083690643,0.029239766081871343
 My position is quite clear. I'm your son until a better alternative comes along.,RAMSAY,e5,season-05,Game-of-Thrones,1.9681000709533687,POSITIVE,ramsay,,32.61616915464401,0.03488372093023256
" Why would I? She had me, she died. And here we are.",RAMSAY,e5,season-05,Game-of-Thrones,0.6819794178009033,NEGATIVE,ramsay,,31.93418973684311,0.028901734104046242
 Yes.,RAMSAY,e5,season-05,Game-of-Thrones,4.421634197235107,POSITIVE,ramsay,,36.35582393407822,0.034482758620689655
 Is this every book there is?,GILLY,e5,season-05,Game-of-Thrones,2.698331117630005,NEGATIVE,gilly,,-67.73965615779161,-0.1864406779661017
 Every book there is?,SAM,e5,season-05,Game-of-Thrones,1.8723732233047483,NEGATIVE,sam,,-28.598289124667645,-0.05925925925925926
 In the world.,GILLY,e5,season-05,Game-of-Thrones,3.7237935066223145,POSITIVE,gilly,,-64.0158626511693,-0.17647058823529413
" Well, no. There are thousands and thousands of books out there. This library is rather small, actually.",SAM,e5,season-05,Game-of-Thrones,3.5935981273651123,NEGATIVE,sam,,-32.19188725203276,-0.06273062730627306
" Where you grew up, were there more books?",GILLY,e5,season-05,Game-of-Thrones,3.4861936569213867,NEGATIVE,gilly,,-67.50205630809069,-0.18333333333333332
 My father's not the most literate man. They say the Citadel has the largest library in the world.,SAM,e5,season-05,Game-of-Thrones,3.677891969680786,NEGATIVE,sam,,-35.86977922171354,-0.0661764705882353
 Where's that?,GILLY,e5,season-05,Game-of-Thrones,2.837272882461548,NEGATIVE,gilly,,-70.33932919055223,-0.19008264462809918
 The Citadel? In Oldtown.,SAM,e5,season-05,Game-of-Thrones,2.42183518409729,NEGATIVE,sam,,-38.29161440581083,-0.0695970695970696
 I'm sorry I don't know things.,GILLY,e5,season-05,Game-of-Thrones,3.7558066844940186,NEGATIVE,gilly,,-74.09513587504625,-0.19672131147540983
" Gilly, look at me. You know how to do a hundred things I can never do. You can build a fire with wet wood. You can cook. You can stitch a wound.",SAM,e5,season-05,Game-of-Thrones,3.119082450866699,POSITIVE,sam,,-35.172531954944134,-0.06569343065693431
 I can wash the linens. I can sweep the floor.,GILLY,e5,season-05,Game-of-Thrones,0.9520052671432496,POSITIVE,gilly,,-73.143130607903,-0.18699186991869918
 Well -,SAM,e5,season-05,Game-of-Thrones,4.452751636505127,POSITIVE,sam,,-30.719780318439007,-0.06181818181818182
 Why does the Citadel have the biggest library?,GILLY,e5,season-05,Game-of-Thrones,2.484344720840454,NEGATIVE,gilly,,-75.62747532874346,-0.1935483870967742
 It's where they train the maesters.,SAM,e5,season-05,Game-of-Thrones,3.278731107711792,POSITIVE,sam,,-27.441049210727215,-0.057971014492753624
 Like Maester Aemon?,GILLY,e5,season-05,Game-of-Thrones,0.7250804305076599,NEGATIVE,gilly,,-76.35255575925112,-0.2
" I wanted to be one when I was young. Instead, I became a man of the Night's Watch. Far more adventure up here anyway. I wouldn't have met you.",SAM,e5,season-05,Game-of-Thrones,0.578997015953064,POSITIVE,sam,,-26.86205219477415,-0.05415162454873646
" Ah, Your Grace.",SAM,e5,season-05,Game-of-Thrones,3.868983507156372,POSITIVE,sam,,-22.99306868761778,-0.050359712230215826
 You're Samwell Tarly?,STANNIS,e5,season-05,Game-of-Thrones,2.373716115951538,NEGATIVE,stannis,,-10.838461354374886,-0.05737704918032787
" I am, Your Grace.",SAM,e5,season-05,Game-of-Thrones,4.443415641784668,POSITIVE,sam,,-18.54965304583311,-0.04659498207885305
" Your father is Randyll Tarly. He defeated my brother at the Battle of Ashford. Only battle Robert ever lost. I told him he shouldn't go so far west so soon, but he never listened. Fine soldier, your father. You don't look like a soldier. But I'm told you killed a white walker.",STANNIS,e5,season-05,Game-of-Thrones,1.3974689245224,POSITIVE,stannis,,-9.440992429852486,-0.053061224489795916
" I did, Your Grace.",SAM,e5,season-05,Game-of-Thrones,4.057181358337402,POSITIVE,sam,,-14.492471687495708,-0.04285714285714286
 How?,STANNIS,e5,season-05,Game-of-Thrones,2.8390777111053467,NEGATIVE,stannis,,-12.280070140957832,-0.056910569105691054
 With a dagger made of dragonglass.,SAM,e5,season-05,Game-of-Thrones,0.1791515052318573,POSITIVE,sam,,-14.313320182263851,-0.03914590747330961
 Dragonglass?,STANNIS,e5,season-05,Game-of-Thrones,1.650625705718994,NEGATIVE,stannis,,-13.930695846676826,-0.06072874493927125
 What the maesters call obsidian -,SAM,e5,season-05,Game-of-Thrones,2.610260009765625,POSITIVE,sam,,-11.703060172498226,-0.03546099290780142
 I know what it is. We have it in Dragonstone. Why would obsidian kill a walker?,STANNIS,e5,season-05,Game-of-Thrones,2.742659568786621,NEGATIVE,stannis,,-16.673355415463448,-0.06451612903225806
" I don't know. I've been going through all the old manuscripts hoping to find something, and all I've learned is that the children of the forest used to hunt with dragonglass.",SAM,e5,season-05,Game-of-Thrones,3.20691180229187,NEGATIVE,sam,,-14.909971974790096,-0.038869257950530034
 The Lady Melisandre told me that death marches on the Wall.,STANNIS,e5,season-05,Game-of-Thrones,2.50087571144104,NEGATIVE,stannis,,-19.174231126904488,-0.06827309236947791
" I've seen it, Your Grace.",SAM,e5,season-05,Game-of-Thrones,4.173009872436523,POSITIVE,sam,,-10.736962102353573,-0.035211267605633804
 Seen what?,STANNIS,e5,season-05,Game-of-Thrones,2.164264678955078,NEGATIVE,stannis,,-21.338495805859566,-0.072
 The army of the dead. And when they come -,SAM,e5,season-05,Game-of-Thrones,2.212852716445923,NEGATIVE,sam,,-12.949814818799496,-0.03859649122807018
" We have to know how to fight them. (After a moment). Keep reading, Samwell Tarly.",STANNIS,e5,season-05,Game-of-Thrones,1.5370362997055054,NEGATIVE,stannis,,-22.87553210556507,-0.07569721115537849
 It's time.,STANNIS,e5,season-05,Game-of-Thrones,2.742825508117676,POSITIVE,stannis,,-20.132706597447395,-0.07142857142857142
" Uh, Your Grace. Wouldn't it be better to wait? When Jon Snow returns with the wildlings, we could have thousands more men.",DAVOS,e5,season-05,Game-of-Thrones,0.324314683675766,NEGATIVE,davos,,104.3551016934216,0.0703125
" If Jon Snow returns with the wildlings. We can't wait that long. We have the advantage, more men, more horses, all fed and rested. But every day we wait, the odds shift in Bolton's favor. This could turn to winter at any moment. We have to act now. Give the order. We march at sunrise.",STANNIS,e5,season-05,Game-of-Thrones,0.3336988985538482,NEGATIVE,stannis,,-20.466405496001244,-0.07509881422924901
 I'll choose a dozen men to stay and guard the queen and the princess.,DAVOS,e5,season-05,Game-of-Thrones,0.2661164402961731,NEGATIVE,davos,,104.08898525312543,0.06614785992217899
" No need, they're coming with us.",STANNIS,e5,season-05,Game-of-Thrones,2.866725444793701,POSITIVE,stannis,,-17.599680051207542,-0.07086614173228346
" It's a tough road ahead, Your Grace. Won't they be safer -",DAVOS,e5,season-05,Game-of-Thrones,0.5493124127388,NEGATIVE,davos,,103.53967284038663,0.06201550387596899
" Here? Half these watchmen are killers and rapists. No, they march with us.",STANNIS,e5,season-05,Game-of-Thrones,2.676021337509156,NEGATIVE,stannis,,-20.275701388716698,-0.07450980392156863
" As you wish, Your Grace.",DAVOS,e5,season-05,Game-of-Thrones,4.225292682647705,POSITIVE,davos,,107.76496552303433,0.06563706563706563
 (On horseback). Do you think Father will let me go down into the crypt?,SHIREEN,e5,season-05,Game-of-Thrones,2.757927179336548,NEGATIVE,shireen,,-18.40672481060028,-0.1044776119402985
 Beg your pardon?,DAVOS,e5,season-05,Game-of-Thrones,2.705103874206543,NEGATIVE,davos,,105.05986164882779,0.06153846153846154
 At Winterfell. All the Kings in the North are buried there. Bran the Builder and King Dorren and-,SHIREEN,e5,season-05,Game-of-Thrones,1.473630666732788,POSITIVE,shireen,,-16.933094143867493,-0.08823529411764706
 First things first. It's a long march ahead. And then we have to take the castle.,DAVOS,e5,season-05,Game-of-Thrones,2.3543174266815186,POSITIVE,davos,,107.41417907550931,0.06513409961685823
 Is there going to be a battle?,SHIREEN,e5,season-05,Game-of-Thrones,2.89658260345459,NEGATIVE,shireen,,-19.829676747322083,-0.10144927536231885
" Aye, princess, but you won't be anywhere near -",DAVOS,e5,season-05,Game-of-Thrones,2.601008653640747,NEGATIVE,davos,,104.81317042186856,0.061068702290076333
" That's enough talk of battle, Ser Davos. You'll scare the child.",SELYSE,e5,season-05,Game-of-Thrones,3.788393259048462,POSITIVE,selyse,,7.78310604393482,-0.024390243902439025
" Yes, my queen.",DAVOS,e5,season-05,Game-of-Thrones,4.32493782043457,POSITIVE,davos,,109.13810824230313,0.06463878326996197
 I'm not scared.,SHIREEN,e5,season-05,Game-of-Thrones,2.2496259212493896,POSITIVE,shireen,,-17.580050826072693,-0.08571428571428572
" Well, I am. When the battle comes, promise you'll protect me.",DAVOS,e5,season-05,Game-of-Thrones,3.804579496383667,POSITIVE,davos,,112.9426877386868,0.06818181818181818
 (Smiling). I promise.,SHIREEN,e5,season-05,Game-of-Thrones,4.648900508880615,POSITIVE,shireen,,-12.931150317192078,-0.07042253521126761
 I hope you know what you're doing with these wildlings. I need those ships.,STANNIS,e5,season-05,Game-of-Thrones,2.801576614379883,POSITIVE,stannis,,-17.474124774336815,-0.0703125
  You're still too weak. (He lays back down).,MISSANDEI,e5,season-05,Game-of-Thrones,3.875522136688232,NEGATIVE,missandei,,62.748854994773865,0.15315315315315314
 (Valyrian) How long have I been here?,GREY WORM,e5,season-05,Game-of-Thrones,2.968708276748657,NEGATIVE,grey worm,,-5.639090120792391,-0.09523809523809523
 (Valyrian) Three days.,MISSANDEI,e5,season-05,Game-of-Thrones,0.9588953256607056,NEGATIVE,missandei,,61.78995966911316,0.14285714285714285
 Ser Barristan?,GREY WORM,e5,season-05,Game-of-Thrones,2.4342281818389893,NEGATIVE,grey worm,,-8.07331830263138,-0.11627906976744186
" (Valyrian) I failed him. I failed my men, I failed my queen.",GREY WORM,e5,season-05,Game-of-Thrones,4.372900485992432,NEGATIVE,grey worm,,-12.446218788623812,-0.13636363636363635
" (Valyrian) You failed no one. You fought bravely. You’ll fight again. (In Common Tongue) Are you ashamed? You were ambushed, outnumbered. There was no way you could have known.",MISSANDEI,e5,season-05,Game-of-Thrones,1.904474735260009,POSITIVE,missandei,,63.69443440437317,0.1504424778761062
" This is not why. Wounded in war, there is no shame for this. I am ashamed because when the knife go in and I fall to the ground, I am afraid.",GREY WORM,e5,season-05,Game-of-Thrones,1.5135952234268188,NEGATIVE,grey worm,,-13.95981401205063,-0.15555555555555556
 All men fear death.,MISSANDEI,e5,season-05,Game-of-Thrones,2.50059175491333,NEGATIVE,missandei,,61.19384264945984,0.14035087719298245
" No, not death. I fear I never again see Missandei from the Island of Naath.",GREY WORM,e5,season-05,Game-of-Thrones,0.1950534582138061,NEGATIVE,grey worm,,-14.154867470264437,-0.17391304347826086
 Now you have given the Masters what they deserve.,MISSANDEI,e5,season-05,Game-of-Thrones,3.608891487121582,POSITIVE,missandei,,64.80273413658142,0.14782608695652175
" Your Grace, I think that I am not fit to have an opinion on these matters.",MISSANDEI,e5,season-05,Game-of-Thrones,4.398314476013184,NEGATIVE,missandei,,60.40441966056824,0.13793103448275862
" I can only tell you what I have seen, Your Grace. (Sitting down). I have seen you listen to your counselors. I have seen you lean on their experience when your own was lacking and weigh the choices they put before you. And I have seen you ignore your counselors, because there was a better choice. One that only you could see.",MISSANDEI,e5,season-05,Game-of-Thrones,0.3859500885009765,NEGATIVE,missandei,,60.01846957206726,0.1282051282051282
 Get back to work.,WAIF,e6,season-05,Game-of-Thrones,1.998798370361328,POSITIVE,waif,,-22.880903244018555,-0.6363636363636364
 You will know why.,WAIF,e6,season-05,Game-of-Thrones,2.6188385486602783,POSITIVE,waif,,-20.262064695358276,-0.5
 When it’s time. Not before. Get back to work.,WAIF,e6,season-05,Game-of-Thrones,0.4158226549625397,NEGATIVE,waif,,-20.677887350320816,-0.5384615384615384
 Game?,WAIF,e6,season-05,Game-of-Thrones,2.6562306880950928,NEGATIVE,waif,,-23.33411803841591,-0.5714285714285714
 You tried already. You failed.,WAIF,e6,season-05,Game-of-Thrones,3.548701763153076,NEGATIVE,waif,,-26.882819801568985,-0.6
 Who are you?,WAIF,e6,season-05,Game-of-Thrones,2.9612746238708496,NEGATIVE,waif,,-29.844094425439835,-0.625
 Get back to work.,WAIF,e6,season-05,Game-of-Thrones,1.998798370361328,POSITIVE,waif,,-27.845296055078506,-0.5294117647058824
" I’m from Westeros. Just like you. Daughter of a Lord. Just like you. Except I was an only child. Heir to his fortune. My mother died. My father remarried and his new wife gave birth to a girl. My stepmother didn’t want any rivals for her precious daughter so she tried to kill me with poison. I found out, sought help from the Faceless Men and my father was widowed again. I’ve been serving them ever since.",WAIF,e6,season-05,Game-of-Thrones,0.9675707817077636,POSITIVE,waif,,-26.877725273370743,-0.4444444444444444
 Was that true or a lie?,WAIF,e6,season-05,Game-of-Thrones,2.403916835784912,NEGATIVE,waif,,-29.281642109155655,-0.47368421052631576
 Did you believe every word I said?,WAIF,e6,season-05,Game-of-Thrones,2.0832879543304443,NEGATIVE,waif,,-31.3649300634861,-0.5
 Get back to work.,WAIF,e6,season-05,Game-of-Thrones,1.998798370361328,POSITIVE,waif,,-29.36613169312477,-0.42857142857142855
 Who are you?,JAQEN,e6,season-05,Game-of-Thrones,2.9612746238708496,NEGATIVE,jaqen,,-7.209889497607946,-0.08571428571428572
 Who are you?,JAQEN,e6,season-05,Game-of-Thrones,2.9612746238708496,NEGATIVE,jaqen,,-10.171164121478796,-0.09859154929577464
 And where did you come from?,JAQEN,e6,season-05,Game-of-Thrones,2.93679141998291,NEGATIVE,jaqen,,-13.107955541461706,-0.1111111111111111
 A lie.,JAQEN,e6,season-05,Game-of-Thrones,4.1707763671875,NEGATIVE,jaqen,,-17.278731908649206,-0.1232876712328767
 A lie.,JAQEN,e6,season-05,Game-of-Thrones,4.1707763671875,NEGATIVE,jaqen,,-21.449508275836706,-0.13513513513513514
 A lie.,JAQEN,e6,season-05,Game-of-Thrones,4.1707763671875,NEGATIVE,jaqen,,-25.620284643024206,-0.14666666666666667
 The girl lies. To me. To the Many Faced God. To herself. Does she truly want to be no one?,JAQEN,e6,season-05,Game-of-Thrones,2.8107564449310303,NEGATIVE,jaqen,,-28.431041087955236,-0.15789473684210525
 We never stop playing.,JAQEN,e6,season-05,Game-of-Thrones,4.229747772216797,POSITIVE,jaqen,,-24.20129331573844,-0.14285714285714285
" Is the girl ready to give up her ears, her nose, her tongue, her hopes and dreams, her loves and hates, all that makes a girl who she is, forever?",JAQEN,e6,season-05,Game-of-Thrones,0.8406547904014587,NEGATIVE,jaqen,,-25.0419481061399,-0.15384615384615385
 No. The girl is not ready to become no one. But she is ready to become someone else.,JAQEN,e6,season-05,Game-of-Thrones,1.08359694480896,NEGATIVE,jaqen,,-26.12554505094886,-0.16455696202531644
 --water.,MALKO,e6,season-05,Game-of-Thrones,1.883101224899292,POSITIVE,malko,,1.883101224899292,1.0
" Got a lot of fight in you, huh?",MALKO,e6,season-05,Game-of-Thrones,0.1550595313310623,POSITIVE,malko,,2.0381607562303543,1.0
 Salt mines.,SLAVER,e6,season-05,Game-of-Thrones,1.700796365737915,NEGATIVE,slaver,,-1.700796365737915,-1.0
 That or a galley slave. He looks strong enough.,MALKO,e6,season-05,Game-of-Thrones,3.863363981246948,POSITIVE,malko,,5.9015247374773026,1.0
 What about the dwarf?,SLAVER,e6,season-05,Game-of-Thrones,2.851386308670044,NEGATIVE,slaver,,-4.552182674407959,-1.0
 Worthless. Cut his throat.,MALKO,e6,season-05,Game-of-Thrones,4.64548921585083,NEGATIVE,malko,,1.2560355216264725,0.5
 And then chop off his cock. We can sell it for a fortune. A dwarf’s cock has magic powers.,MALKO,e6,season-05,Game-of-Thrones,2.7992193698883057,POSITIVE,malko,,4.055254891514778,0.6
 It will be a dwarf-sized cock.,SLAVER,e6,season-05,Game-of-Thrones,1.4086726903915403,NEGATIVE,slaver,,-5.9608553647994995,-1.0
 The dwarf lives until we find a cock merchant.,MALKO,e6,season-05,Game-of-Thrones,2.4663302898406982,NEGATIVE,malko,,1.58892460167408,0.3333333333333333
