Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket
  Take it with you.  You'll bring it back.  Our queen needs you.,TYRION,e5,season-07,Game-of-Thrones,3.127713203430176,POSITIVE,tyrion lannister,
  We should be better at saying farewell by now.,DAENERYS,e5,season-07,Game-of-Thrones,4.040002346038818,NEGATIVE,daenerys targaryen,
"  Your Grace, I --",JORAH,e5,season-07,Game-of-Thrones,4.445346832275391,POSITIVE,jorah mormont,
  If I don't return at least you won't have to deal with the King in the North anymore.,JON,e5,season-07,Game-of-Thrones,2.6160738468170166,NEGATIVE,jon snow,
  But I've grown used to him.,DAENERYS,e5,season-07,Game-of-Thrones,2.997870683670044,POSITIVE,daenerys targaryen,
"  I wish you good fortune in the wars to come, Your Grace.",JON,e5,season-07,Game-of-Thrones,3.462154626846313,POSITIVE,jon snow,
  Heave!,JON,e5,season-07,Game-of-Thrones,2.996776342391968,POSITIVE,jon snow,
  Do you know how many steps there are in the Citadel?,GILLY,e5,season-07,Game-of-Thrones,2.781345844268799,NEGATIVE,gilly,
  No.,SAM,e5,season-07,Game-of-Thrones,3.2377028465271,NEGATIVE,samwell tarly,
"  15,782.",GILLY,e5,season-07,Game-of-Thrones,2.000272512435913,POSITIVE,gilly,
  Guess how many windows are in the Great Sept of Baelor.,GILLY,e5,season-07,Game-of-Thrones,3.1232001781463623,NEGATIVE,gilly,
  None anymore.,SAMWELL,e5,season-07,Game-of-Thrones,3.273993968963623,NEGATIVE,samwell tarly,
"  That's true.  This High Septon Meynard, he recorded everything.  He even recorded his own bowel movements.  What does ""annulment"" mean?",GILLY,e5,season-07,Game-of-Thrones,2.436572790145874,POSITIVE,gilly,
  It's when a man sets asside his lawful wife.,SAMWELL,e5,season-07,Game-of-Thrones,0.5186839699745178,NEGATIVE,samwell tarly,
  Meynard says here that he issued an anullment for Prince Rhaegar and remarried him to someone else at the same time in a secret ceremony in Dorne.  Is that a common thing --,GILLY,e5,season-07,Game-of-Thrones,1.944223999977112,NEGATIVE,gilly,
"  These maesters, they set me to the task of preserving that man's window counting and anullments and bowel movements for all eternity while the secret to defeating the Night King's probably sitting on some dusty shelf somewhere completely ignored.  But that's all right, isn't it.  We could all become slavering, murderous imbecils enthralled to evil incarnate as long as we can have access to the full records of High Septon Meynard's 15,782 shits.",SAMWELL,e5,season-07,Game-of-Thrones,2.898287534713745,NEGATIVE,samwell tarly,
  Steps.  That number was steps.,GILLY,e5,season-07,Game-of-Thrones,1.8561393022537231,NEGATIVE,gilly,
  Are you sure you want to do this?  You always wanted to be a maester.,GILLY,e5,season-07,Game-of-Thrones,3.087111711502075,POSITIVE,gilly,
  I'm tired of reading about the achievements of better men.,SAMWELL,e5,season-07,Game-of-Thrones,4.347136497497559,NEGATIVE,samwell tarly,
"  I found it, my Lord.",WOLKAN,e5,season-07,Game-of-Thrones,3.731444597244263,POSITIVE,wolkan,
  It took some searching.  Maester Llewyn's archives are thorough.,WOLKAN,e5,season-07,Game-of-Thrones,3.1319334506988525,POSITIVE,wolkan,
"  Yes, my Lord.",WOLKAN,e5,season-07,Game-of-Thrones,4.114112854003906,POSITIVE,wolkan,
  Isn't it your job to talk him out of stupid fucking ideas like this?,TORMUND,e5,season-07,Game-of-Thrones,3.6872341632843018,NEGATIVE,tormund,
  I've been failing at that job of late.,DAVOS,e5,season-07,Game-of-Thrones,4.502786159515381,NEGATIVE,davos,
  How many queens are there now?,TORMUND,e5,season-07,Game-of-Thrones,1.982712984085083,NEGATIVE,tormund,
  Two.,JON,e5,season-07,Game-of-Thrones,1.6937251091003418,POSITIVE,jon snow,
  And you need to convince the one with the dragons or the one who fucks her brother?,TORMUND,e5,season-07,Game-of-Thrones,4.366145133972168,NEGATIVE,tormund,
  Both.,JON,e5,season-07,Game-of-Thrones,2.9794762134552,POSITIVE,jon snow,
  How many men did you bring?,TORMUND,e5,season-07,Game-of-Thrones,2.565905809402466,NEGATIVE,tormund,
  Not enough.,JON,e5,season-07,Game-of-Thrones,4.068948745727539,NEGATIVE,jon snow,
  The big woman?,TORMUND,e5,season-07,Game-of-Thrones,0.760177731513977,NEGATIVE,tormund,
  We were hoping some of your men could help.,JORAH,e5,season-07,Game-of-Thrones,2.7290985584259038,NEGATIVE,jorah mormont,
  I'll be staying behind.  I'm a liability out there as you well know.,DAVOS,e5,season-07,Game-of-Thrones,3.30473256111145,NEGATIVE,davos,
  You are.,TORMUND,e5,season-07,Game-of-Thrones,4.617565631866455,POSITIVE,tormund,
  You really want to go out there again?,TORMUND,e5,season-07,Game-of-Thrones,2.544727563858032,POSITIVE,tormund,
  You're not the only ones.,TORMUND,e5,season-07,Game-of-Thrones,1.30148184299469,POSITIVE,tormund,
  My scouts found them a mile south of the Wall.  Said they were on their way here.,TORMUND,e5,season-07,Game-of-Thrones,0.1505391150712967,POSITIVE,tormund,
  You're The Hound.  I saw you once at Winterfell.,JON,e5,season-07,Game-of-Thrones,2.8501999378204346,POSITIVE,jon snow,
  They want to go beyond the Wall too.,TORMUND,e5,season-07,Game-of-Thrones,0.3832569420337677,NEGATIVE,tormund,
"  We don't want to go beyond the Wall, we have to.  Our lord told us the great war is coming.",BERIC,e5,season-07,Game-of-Thrones,0.9783725142478944,NEGATIVE,beric dondarrion,
  Don't trust them.  Don't trust any of them.,GENDRY,e5,season-07,Game-of-Thrones,4.730525970458984,NEGATIVE,gendry,
  They're the Brotherhood.  And the last thing their Lord told them to do was sell me to a Red Witch to be murdered.,GENDRY,e5,season-07,Game-of-Thrones,3.2452852725982666,NEGATIVE,gendry,
  Thoros?,JORAH,e5,season-07,Game-of-Thrones,1.4524692296981812,NEGATIVE,jorah mormont,
  I hardly recognized you.,JORAH,e5,season-07,Game-of-Thrones,3.819798469543457,NEGATIVE,jorah mormont,
  Ser Jorah Mormont --,THOROS,e5,season-07,Game-of-Thrones,0.083697572350502,POSITIVE,thoros,
  They won't give me anything to drink down here.  I haven't been feeling like myself.,THOROS,e5,season-07,Game-of-Thrones,2.2571017742156982,NEGATIVE,thoros,
  You're a fucking Mormont?  Like the last Lord Commander?,TORMUND,e5,season-07,Game-of-Thrones,3.2289764881134038,NEGATIVE,tormund,
  He was my father.,JORAH,e5,season-07,Game-of-Thrones,2.514329671859741,POSITIVE,jorah mormont,
  He hunted us like animals.,TORMUND,e5,season-07,Game-of-Thrones,1.592269778251648,NEGATIVE,tormund,
"  You returned the favor, as I recall.",JORAH,e5,season-07,Game-of-Thrones,4.057585716247559,POSITIVE,jorah mormont,
  Here we all are at the edge of the world at the same moment heading in the same direction for the same reason.,BERIC,e5,season-07,Game-of-Thrones,2.4933078289031982,POSITIVE,beric dondarrion,
  Our reasons aren't your reasons.,DAVOS,e5,season-07,Game-of-Thrones,2.8681437969207764,NEGATIVE,davos,
  It doesn't matter what we think our reasons are.,BERIC,e5,season-07,Game-of-Thrones,1.7913172245025637,NEGATIVE,beric dondarrion,
  There's a greater purpose at work and we serve it together whether we know it or not.  We may take the steps but the Lord of Light --,BERIC,e5,season-07,Game-of-Thrones,2.9881372451782227,POSITIVE,beric dondarrion,
  Don't you want to know what we're doing?,JORAH,e5,season-07,Game-of-Thrones,3.3656933307647705,NEGATIVE,jorah mormont,
  Is it worse than sitting in a freezing cell waiting to die?,THOROS,e5,season-07,Game-of-Thrones,4.391146183013916,NEGATIVE,thoros,
  He's right.  We're all on the same side.,JON,e5,season-07,Game-of-Thrones,4.3556013107299805,POSITIVE,jon snow,
  How can we be?,GENDRY,e5,season-07,Game-of-Thrones,2.6417689323425293,NEGATIVE,gendry,
  We're all breathing.,JON,e5,season-07,Game-of-Thrones,3.8646953105926514,POSITIVE,jon snow,
  Are you all right?,JON(to Gendry),e6,season-07,Game-of-Thrones,3.796077489852905,POSITIVE,jon snow,to Gendry
  Ever been north before?,JON,e6,season-07,Game-of-Thrones,0.8323009014129639,NEGATIVE,jon snow,
  Never seen snow before.,GENDRY,e6,season-07,Game-of-Thrones,3.255467653274536,POSITIVE,gendry,
"  Beautiful, eh?  I can breath again.  Down south the air smells like pig shit.",TORMUND,e6,season-07,Game-of-Thrones,0.5792858004570007,NEGATIVE,tormund,
  You've never been down south.,JON,e6,season-07,Game-of-Thrones,2.662691354751587,POSITIVE,jon snow,
  I've been to Winterfell.,TORMUND,e6,season-07,Game-of-Thrones,0.7720935344696045,POSITIVE,tormund,
  That's the north.,JON,e6,season-07,Game-of-Thrones,2.21612286567688,POSITIVE,jon snow,
  How do you live up here?  How do you keep your balls from freezing off?,GENDRY(to TORMUND),e6,season-07,Game-of-Thrones,3.1111745834350586,NEGATIVE,gendry,to TORMUND
"  You have to keep moving.  That's the secret.  Walking is good, fighting is better, fucking is best.",TORMUND,e6,season-07,Game-of-Thrones,3.4144890308380127,POSITIVE,tormund,
  There's not another woman within 100 miles of here.,JON,e6,season-07,Game-of-Thrones,2.415543794631958,NEGATIVE,jon snow,
  We have to make due with what we've got.,TORMUND,e6,season-07,Game-of-Thrones,1.934426188468933,NEGATIVE,tormund,
  This one is maybe not so smart.,TORMUND,e6,season-07,Game-of-Thrones,3.3981120586395264,NEGATIVE,tormund,
  Davos says he is a strong fighter.,JON,e6,season-07,Game-of-Thrones,4.485190391540527,POSITIVE,jon snow,
  Good.  That's more important than being smart.,TORMUND,e6,season-07,Game-of-Thrones,4.426427841186523,POSITIVE,tormund,
"  Smart people don't come up here looking for the dead.  So, you met this Dragon Queen, huh?  And?",TORMUND,e6,season-07,Game-of-Thrones,1.8814265727996824,POSITIVE,tormund,
  She'll only fight beside us if I bend the knee.,JON,e6,season-07,Game-of-Thrones,2.2126903533935547,NEGATIVE,jon snow,
"  You spent too much time with the free folk and now you don't like kneeling.  Mance Rayder was a great man, a proud man.  The king beyond the wall never bent the knee.  How many of his people died for his pride?",TORMUND,e6,season-07,Game-of-Thrones,2.8382575511932373,POSITIVE,tormund,
"  Are you still mad at us, boy?",THOROS,e6,season-07,Game-of-Thrones,2.848289966583252,NEGATIVE,thoros,
  You sold me to a witch.,GENDRY,e6,season-07,Game-of-Thrones,1.7499514818191528,NEGATIVE,gendry,
"  Priestess.  I'll admit, it is a subtle distinction.",THOROS,e6,season-07,Game-of-Thrones,3.3920483589172363,POSITIVE,thoros,
  We're fighting a great war.  Wars cost money.,BERIC,e6,season-07,Game-of-Thrones,2.668883800506592,NEGATIVE,beric dondarrion,
"  I wanted to be one of you.  I wanted to join the Brotherhood but you sold me off like a slave.  Do you know what she did to me?  She strapped me down on a bed, she stripped me naked --",GENDRY,e6,season-07,Game-of-Thrones,2.7907867431640625,NEGATIVE,gendry,
  She needed your blood.,THOROS,e6,season-07,Game-of-Thrones,1.5237010717391968,NEGATIVE,thoros,
  Yes. Thank you.  I know that.,GENDRY,e6,season-07,Game-of-Thrones,4.574459552764893,POSITIVE,gendry,
  She wanted to kill me.  They would have killed me if it wasn't for Davos --,GENDRY,e6,season-07,Game-of-Thrones,2.9620680809021,NEGATIVE,gendry,
  I'm not whinging.,GENDRY,e6,season-07,Game-of-Thrones,0.9690369963645936,POSITIVE,gendry,
  Good lad.,THOROS,e6,season-07,Game-of-Thrones,4.564293384552002,POSITIVE,thoros,
  The first time I went north of the wall was with your father.,JON,e6,season-07,Game-of-Thrones,1.6011396646499634,NEGATIVE,jon snow,
  He was a good man.  He deserved a better son.  Were you with him at the end?,JORAH,e6,season-07,Game-of-Thrones,2.683473825454712,POSITIVE,jorah mormont,
  I was a prisoner of the Wildlings.  But we avenged him.  I want you to know that every mutineer found justice.,JON,e6,season-07,Game-of-Thrones,2.712930917739868,POSITIVE,jon snow,
"  I can't think of a worse way for him to go.  The Night's Watch was his life.  He would have died to protect every one of those men, and they butchered him.",JORAH,e6,season-07,Game-of-Thrones,3.3505842685699463,NEGATIVE,jorah mormont,
  I hate that he died that way.  My father was the most honorable man I ever met.  He was good all the way through.  And he died on the executioner's block.,JON,e6,season-07,Game-of-Thrones,0.7156687378883362,NEGATIVE,jon snow,
  Your father wanted to execute me.,JORAH,e6,season-07,Game-of-Thrones,2.7771694660186768,NEGATIVE,jorah mormont,
  I heard.,JON,e6,season-07,Game-of-Thrones,3.085946798324585,POSITIVE,jon snow,
  He was in the right of course.  It didn't make me hate him any less.,JORAH,e6,season-07,Game-of-Thrones,3.833382368087769,POSITIVE,jorah mormont,
  I'm glad he didn't capture you.,JON,e6,season-07,Game-of-Thrones,0.5329991579055786,NEGATIVE,jon snow,
  Me too.,JORAH,e6,season-07,Game-of-Thrones,3.277956485748291,POSITIVE,jorah mormont,
"  Your father gave me this sword.  He changed the pommel from a bear to a wolf, but it's still Long Claw.",JON,e6,season-07,Game-of-Thrones,1.273942470550537,NEGATIVE,jon snow,
  Lord Commander Mormont thought you'd never come back to Westeros.,JON,e6,season-07,Game-of-Thrones,1.0551118850708008,NEGATIVE,jon snow,
  But you are back and it's been in your family for centuries.  It's not right for me to have it.,JON,e6,season-07,Game-of-Thrones,2.6168015003204346,NEGATIVE,jon snow,
  He gave it to you.,JORAH,e6,season-07,Game-of-Thrones,3.890464782714844,POSITIVE,jorah mormont,
  I'm not his son.,JON,e6,season-07,Game-of-Thrones,3.392282485961914,NEGATIVE,jon snow,
  I brought shame to my house.  I broke my father's heart.,JORAH,e6,season-07,Game-of-Thrones,1.2186298370361328,POSITIVE,jorah mormont,
  I forfeited the right to claim this sword.  It's yours.  May it serve you well and your children after you.,JORAH,e6,season-07,Game-of-Thrones,3.329131841659546,POSITIVE,jorah mormont,
  Father used to watch us from up here.  He wouldn't say much.  You probably don't remember.  You were inside knitting all the time.,ARYA,e6,season-07,Game-of-Thrones,3.20415472984314,NEGATIVE,arya stark,
  I remember.,SANSA,e6,season-07,Game-of-Thrones,3.4825541973114014,POSITIVE,sansa stark,
"  One time the boys were shooting arrows with Ser Rodrick.  I came out here after and Bran had left his bow behind just lying on the ground.  Ser Rodrick would have cuffed him if he saw.  There was one arrow in the target.  There was no one around, just like now.  No one to stop me.  So I started shooting.  And every shot I had to go out there and get my one arrow and walk back and shoot it again.  I wasn't very good.  Finally I hit the bullseye.  It could have been the 20th shot or the 50th.  I don't remember.  But I hit the bullseye and I heard this.",ARYA,e6,season-07,Game-of-Thrones,2.934574842453003,NEGATIVE,arya stark,
  I looked up and he's standing right here smiling down at me.  I knew what I was doing was against the rules.  But he was smiling so I knew it wasn't wrong.  The rules were wrong.  I was doing what I was meant to be doing and he knew it.  Now he's dead.  Killed by the Lannisters with your help.,ARYA,e6,season-07,Game-of-Thrones,2.288937330245972,POSITIVE,arya stark,
  What?,SANSA,e6,season-07,Game-of-Thrones,2.787653684616089,NEGATIVE,sansa stark,
"  That's your pretty handwriting.  Septa Mordane used to crack my knuckles because I couldn't write as well as you.  ""Robb, I write to you today with heavy heart.  Our good King Robert is dead.  Killed from wounds he took in a boar hunt --",ARYA,e6,season-07,Game-of-Thrones,0.8594635725021362,POSITIVE,arya stark,
  You don't have to read it.  I remember.,SANSA,e6,season-07,Game-of-Thrones,2.3777668476104736,POSITIVE,sansa stark,
"  ""Father has been charged with treason.  He conspired with Robert's brothers against my beloved Joffrey and tried to steal his throne.  The Lannisters are treating me well and providing me with every comfort.  I beg you, come to King's Landing, swear fealty to King Joffrey and prevent any strife between the great houses of Lannister and Stark.  Your faithful sister, Sansa.""",ARYA,e6,season-07,Game-of-Thrones,3.723133802413941,POSITIVE,arya stark,
  They forced me to do it.,SANSA,e6,season-07,Game-of-Thrones,3.598907709121704,NEGATIVE,sansa stark,
  Did they.  With a knife at your throat?  Did they put you on a rack and stretch you until your bones started to pop?,ARYA,e6,season-07,Game-of-Thrones,3.0313374996185303,NEGATIVE,arya stark,
  You don't know what it was like.  I was a child.,SANSA,e6,season-07,Game-of-Thrones,2.6351606845855717,NEGATIVE,sansa stark,
  So was I.  I would have let them kill me before I betrayed my family.,ARYA,e6,season-07,Game-of-Thrones,1.951350808143616,NEGATIVE,arya stark,
  They told me it was the only way to save father.,SANSA,e6,season-07,Game-of-Thrones,3.3163950443267822,NEGATIVE,sansa stark,
  And you were stupid enough to believe them.  I remember you standing on that platform with Joffrey and Cersei when they dragged father too the block.  I remember the pretty dress you were wearing.  I remember the fancy way you did your hair.,ARYA,e6,season-07,Game-of-Thrones,1.5162698030471802,NEGATIVE,arya stark,
  You were there?,SANSA,e6,season-07,Game-of-Thrones,0.9467902779579164,NEGATIVE,sansa stark,
  I was there standing in the crowd near Baelor's statue.,ARYA,e6,season-07,Game-of-Thrones,2.8486547470092773,POSITIVE,arya stark,
  And what did you do?  Did you come running to the rescue?  Did you fight off the Lannisters and save father?,SANSA,e6,season-07,Game-of-Thrones,3.108285665512085,NEGATIVE,sansa stark,
  I wanted to.,ARYA,e6,season-07,Game-of-Thrones,2.5257513523101807,POSITIVE,arya stark,
  But you didn't.  Just like me.,SANSA,e6,season-07,Game-of-Thrones,2.2561044692993164,POSITIVE,sansa stark,
  I didn't betray him.  I didn't betray Robb.  I didn't betray our entire family for my beloved Joffrey.,ARYA,e6,season-07,Game-of-Thrones,3.2646515369415283,POSITIVE,arya stark,
"  You should be on your knees thanking me.  We're standing in Winterfell again because of me.  You didn't win it back.  Jon didn't win it back.  He lost the Battle of the Bastards.  The Knight's of the Vale won the battle and they rode north for me while you were off where, traveling the world?",SANSA,e6,season-07,Game-of-Thrones,0.9776133894920348,NEGATIVE,sansa stark,
  I was training.,ARYA,e6,season-07,Game-of-Thrones,1.9302520751953125,POSITIVE,arya stark,
"  Training.  Well, while you were training I suffered things you can never imagine.",SANSA,e6,season-07,Game-of-Thrones,3.193964719772339,NEGATIVE,sansa stark,
"  Oh, I don't know about that.  I can imagine quite a lot.",ARYA,e6,season-07,Game-of-Thrones,1.9740444421768188,NEGATIVE,arya stark,
  You never would have survived what I survived.,SANSA,e6,season-07,Game-of-Thrones,2.9060733318328857,NEGATIVE,sansa stark,
  I guess we'll never know.,ARYA,e6,season-07,Game-of-Thrones,2.3528332710266118,NEGATIVE,arya stark,
  What are you doing to do with that letter.,SANSA,e6,season-07,Game-of-Thrones,2.982208728790283,NEGATIVE,sansa stark,
  I don't know yet.,ARYA,e6,season-07,Game-of-Thrones,3.2299482822418213,NEGATIVE,arya stark,
  Who did you show it to?  Where did you find it?,SANSA,e6,season-07,Game-of-Thrones,3.657602548599243,NEGATIVE,sansa stark,
"  You're scared, aren't you?  What are you scared of?  You didn't commit any crimes.  No one's going to hang you.",ARYA,e6,season-07,Game-of-Thrones,2.135761976242065,NEGATIVE,arya stark,
  Arya --,SANSA,e6,season-07,Game-of-Thrones,1.2138512134552002,POSITIVE,sansa stark,
  Are you scared I'll show it to Jon and he'll be angry?  No.  That's not Jon.  He'll understand.  You were just a scared little girl all alone with the wicked Lannisters.,ARYA,e6,season-07,Game-of-Thrones,2.4066431522369385,NEGATIVE,arya stark,
"  Do you know how happy Cersei would be if she saw us fighting?  This is exactly what she wants.  This is what she's always wanted, to tear us apart --",SANSA,e6,season-07,Game-of-Thrones,3.4598758220672607,POSITIVE,sansa stark,
"  The northern lords will read it.  They wouldn't think much of Lady Sansa if they knew how she did Cersei's bidding.  What would little Lyanna Mormont say?  She's younger than you were when you wrote this.  Are you going to say, ""But I was just a child""?",ARYA,e6,season-07,Game-of-Thrones,1.8945516347885127,NEGATIVE,arya stark,
  You're angry.  Sometimes anger makes people do unfortunate things.,SANSA,e6,season-07,Game-of-Thrones,3.142091751098633,NEGATIVE,sansa stark,
  Sometimes fear makes them do unfortunate things.  I'll go with anger.,ARYA,e6,season-07,Game-of-Thrones,2.366080045700073,NEGATIVE,arya stark,
  You’re the one they call the dog.,TORMUND,e6,season-07,Game-of-Thrones,0.1301563084125518,NEGATIVE,tormund,
  They told me you were mean.  Were you born mean or you just hate Wildlings?,TORMUND,e6,season-07,Game-of-Thrones,3.525646924972534,NEGATIVE,tormund,
  Gingers are beautiful.  We are kissed by fire.  Just like you.,TORMUND,e6,season-07,Game-of-Thrones,4.710663318634033,POSITIVE,tormund,
  Did you trip into the fire when you were a baby?,TORMUND,e6,season-07,Game-of-Thrones,2.663158178329468,NEGATIVE,tormund,
  Ever since you've been mean.,TORMUND,e6,season-07,Game-of-Thrones,1.5333820581436155,NEGATIVE,tormund,
  I don't think you're truly mean.  You have sad eyes.,TORMUND,e6,season-07,Game-of-Thrones,2.939756155014038,NEGATIVE,tormund,
  Dick?,TORMUND,e6,season-07,Game-of-Thrones,3.4388058185577397,NEGATIVE,tormund,
  Ah.  Dick.  I like it.,TORMUND,e6,season-07,Game-of-Thrones,4.400102138519287,POSITIVE,tormund,
  Nope.  It's pussy for me.  I have a beauty waiting for me back at Winterfell.  If I ever get back there.  Yellow hair.  Blue eyes.  Tallest woman you've ever seen.  Almost as tall as you.,TORMUND,e6,season-07,Game-of-Thrones,3.0095431804656982,POSITIVE,tormund,
  You know her?,TORMUND,e6,season-07,Game-of-Thrones,1.535106182098389,POSITIVE,tormund,
"  Well, not with her yet, but I see the way she looks at me.",TORMUND,e6,season-07,Game-of-Thrones,2.808347463607788,POSITIVE,tormund,
  You do know her.,TORMUND,e6,season-07,Game-of-Thrones,4.020564079284668,POSITIVE,tormund,
  I want to make babies with her.  Think of the great big monsters.  They'd conquer the world.,TORMUND,e6,season-07,Game-of-Thrones,3.431068420410156,POSITIVE,tormund,
  I'm good at killing people.,TORMUND,e6,season-07,Game-of-Thrones,3.424474000930786,POSITIVE,tormund,
  You don't much look like him.,BERIC,e6,season-07,Game-of-Thrones,4.647350788116455,NEGATIVE,beric dondarrion,
  Who's that?,JON,e6,season-07,Game-of-Thrones,3.222718477249145,NEGATIVE,jon snow,
  Your father.  I suppose you favor your mother.,BERIC,e6,season-07,Game-of-Thrones,3.316589117050171,POSITIVE,beric dondarrion,
  You knew him?,JON,e6,season-07,Game-of-Thrones,0.3622502386569977,POSITIVE,jon snow,
  Of course I did.  When he was Hand he sent me off hunting for The Mountain.  Your Wildling friend told me the red woman brought you back.  Thoros has brought me back six times.  We both serve the same lord.,BERIC,e6,season-07,Game-of-Thrones,1.9859470129013064,POSITIVE,beric dondarrion,
  I serve the north.,JON,e6,season-07,Game-of-Thrones,3.126291513442993,POSITIVE,jon snow,
  The north didn't raise you from the dead.,BERIC,e6,season-07,Game-of-Thrones,3.8926987648010254,NEGATIVE,beric dondarrion,
  The lord of light never spoke to me.  I don't know anything about him.  I don't know what he wants from me.,JON,e6,season-07,Game-of-Thrones,3.7805733680725098,NEGATIVE,jon snow,
  He wants you alive.,BERIC,e6,season-07,Game-of-Thrones,3.850865125656128,POSITIVE,beric dondarrion,
  Why?,JON,e6,season-07,Game-of-Thrones,3.18596625328064,NEGATIVE,jon snow,
  I don't know.,BERIC,e6,season-07,Game-of-Thrones,3.29128098487854,NEGATIVE,beric dondarrion,
"  That's all anyone can tell me, I don't know.  So what's the point in serving a god that none of us knows what he wants.",JON,e6,season-07,Game-of-Thrones,1.9121148586273196,NEGATIVE,jon snow,
  I think about that all the time.  I don't think it's our purpose to understand except one thing.  We're soldiers.  We have to know what we're fighting for.  I'm not fighting so some man or woman I barely know can sit on a throne made of swords.,BERIC,e6,season-07,Game-of-Thrones,0.8826364874839783,NEGATIVE,beric dondarrion,
  So what are you fighting for?,JON,e6,season-07,Game-of-Thrones,2.2988216876983643,NEGATIVE,jon snow,
  Life.  Death is the enemy.  The first enemy and the last.,BERIC,e6,season-07,Game-of-Thrones,2.877551317214966,NEGATIVE,beric dondarrion,
  But we all die.,JON,e6,season-07,Game-of-Thrones,1.4999375343322754,NEGATIVE,jon snow,
  The enemy always wins.  And we still need to fight him.  That's all I know.  You and I wont find much joy while we're here.  But we can keep others alive.  We can defend those who can't defend themselves.,BERIC,e6,season-07,Game-of-Thrones,3.691992998123169,POSITIVE,beric dondarrion,
"  ""I am the shield that guards the realms of men.""",JON,e6,season-07,Game-of-Thrones,2.77634859085083,POSITIVE,jon snow,
  Maybe we don't need to understand any more than that.  Maybe that's enough.,BERIC,e6,season-07,Game-of-Thrones,2.870037794113159,NEGATIVE,beric dondarrion,
  Aye.  Maybe that's enough.,JON,e6,season-07,Game-of-Thrones,2.3627493381500244,POSITIVE,jon snow,
  Are you sure?,THOROS,e6,season-07,Game-of-Thrones,3.196483850479126,POSITIVE,thoros,
  Do you know what I like about you?,DAENERYS,e6,season-07,Game-of-Thrones,3.794721126556397,POSITIVE,daenerys targaryen,
  I honestly don't.,TYRION,e6,season-07,Game-of-Thrones,1.9032976627349851,NEGATIVE,tyrion lannister,
  You're not a hero.,DAENERYS,e6,season-07,Game-of-Thrones,4.14838171005249,NEGATIVE,daenerys targaryen,
  Oh.  I've been heroic on occasion.,TYRION,e6,season-07,Game-of-Thrones,3.917759656906128,POSITIVE,tyrion lannister,
  I once charged through the mud gate of King's Landing.,TYRION,e6,season-07,Game-of-Thrones,2.0144290924072266,NEGATIVE,tyrion lannister,
"  I don't want you to be a hero.  Heroes do stupid things and they die.  Drogo, Jorah, Dario, even this Jon Snow, they all try to outdo each other of who can do the stupidist, bravest thing.",DAENERYS,e6,season-07,Game-of-Thrones,3.260828256607056,NEGATIVE,daenerys targaryen,
"  It's interesting these heroes you name.  Drogo, Jorah, Dario, even this Jon Snow, they all fell in love with you.",TYRION,e6,season-07,Game-of-Thrones,4.24150276184082,POSITIVE,tyrion lannister,
  Jon Snow's not in love with me.,DAENERYS,e6,season-07,Game-of-Thrones,4.2650322914123535,NEGATIVE,daenerys targaryen,
"  Oh, my mistake.  I suppose he stares at you longingly because he's hopeful for a successful military alliance.",TYRION,e6,season-07,Game-of-Thrones,2.3847525119781494,NEGATIVE,tyrion lannister,
 Oil?,BRONN,e7,season-07,Game-of-Thrones,2.3493964672088623,NEGATIVE,bronn,
" Pitch, my lord.",SOLDIER,e7,season-07,Game-of-Thrones,3.055859327316284,POSITIVE,soldier,
 How many barrels?,BRONN,e7,season-07,Game-of-Thrones,2.8226687908172607,NEGATIVE,bronn,
" 500, my lord.",SOLDIER,e7,season-07,Game-of-Thrones,2.10979437828064,POSITIVE,soldier,
 Get 500 more.,BRONN,e7,season-07,Game-of-Thrones,1.2364513874053955,POSITIVE,bronn,
"  Yes, my lord.",SOLDIER,e7,season-07,Game-of-Thrones,4.114112854003906,POSITIVE,soldier,
" I still enjoy it when they call me ""my lord.""",BRONN,e7,season-07,Game-of-Thrones,4.418660640716553,POSITIVE,bronn,
 The thrill will fade.,JAIME,e7,season-07,Game-of-Thrones,4.547745704650879,NEGATIVE,jaime lannister,
 If we live that long. Men without cocks. You wouldn't find me fighting in an army if I had no cock. What's left to fight for?,BRONN,e7,season-07,Game-of-Thrones,3.084193229675293,NEGATIVE,bronn,
 Gold?,JAIME,e7,season-07,Game-of-Thrones,1.926058292388916,POSITIVE,jaime lannister,
 I spent my life around soldiers. What do you think they spend that gold on?,BRONN,e7,season-07,Game-of-Thrones,2.0012121200561523,NEGATIVE,bronn,
 Family.,JAIME,e7,season-07,Game-of-Thrones,3.968330144882202,POSITIVE,jaime lannister,
" Not without a cock, you don't.",BRONN,e7,season-07,Game-of-Thrones,0.7967946529388428,POSITIVE,bronn,
 Maybe it really is all cocks in the end.,JAIME,e7,season-07,Game-of-Thrones,2.3126041889190674,NEGATIVE,jaime lannister,
" Yet, your brother--",BRONN,e7,season-07,Game-of-Thrones,1.9194977283477783,POSITIVE,bronn,
" Yes, he's always been a champion of the downtrodden.",JAIME,e7,season-07,Game-of-Thrones,3.635985612869263,POSITIVE,jaime lannister,
 I think we're about to be the downtrodden.,BRONN,e7,season-07,Game-of-Thrones,3.145896673202514,NEGATIVE,bronn,
  How many people live here?,JON,e7,season-07,Game-of-Thrones,2.18494200706482,NEGATIVE,jon snow,
" A million, give or take.",TYRION,e7,season-07,Game-of-Thrones,2.89839768409729,POSITIVE,tyrion lannister,
